pathway,pvalue,dist
M39539,0.001,0.210216152
M39517,0.001,0.169630043
M39839,0.001,0.021228004
M39430,0.001,0.038641431
M39392,0.001,0.009128065
M39762,0.001,0.038180708
M39905,0.001,0.018690769
M39701,0.001,0.21123709
M39482,0.06,0.00139639
M39708,0.001,0.392467506
M39477,0.001,0.046071323
M39435,0.001,0.005497766
M39739,0.001,0.008439687
M39896,0.164,0.176184922
M39716,0.001,0.009395856
M39327,0.001,0.169556706
M39534,0.005,0.172595606
M39907,0.167,0.081766445
M39346,0.49,0.002397355
M39835,0.105,0.012693249
M39582,0.001,0.1437043
M39455,0.002,0.041622059
M39552,0.002,0.144485647
M39402,0.001,0.002872971
M39492,0.001,0.009401397
M39882,0.001,0.109126872
M39652,0.119,0.038111215
M39747,0.001,0.210123429
M39854,0.001,0.056565465
M39418,0.001,0.060784138
M39459,0.001,0.276194223
M39823,0.001,0.004596208
M39844,0.001,0.280495497
M39829,0.001,0.017129572
M39536,0.001,0.013748784
M39361,0.001,0.38305358
M39720,0.001,0.00614799
M42544,0.001,0.379618994
M39741,0.001,0.269338619
M39367,0.001,0.04579242
M39493,0.001,0.21133748
M39856,0.001,0.008052564
M39401,0.001,0.009908727
M39808,0.002,0.060186222
M39463,0.001,0.170593116
M39332,0.001,0.392467506
M39543,0.514,0.004048259
M39421,0.001,0.147548462
M39412,0.001,0.395871485
M39857,0.001,0.014589053
M39425,0.002,0.069712438
M39546,0.001,0.006221203
M39323,0.001,0.001727831
M39594,0.002,0.013335561
M39627,0.975,0.007577857
M39376,0.001,0.379618994
M39544,0.001,0.089448483
M40043,0.336,0.216383403
M39892,0.003,0.169789015
M39731,0.001,0.008151758
M39566,0.001,0.00818066
M40066,0.002,0.06125528
M39781,0.686,0.126228058
M39365,0.001,0.143262316
M39724,0.006,0.114033734
M27666,0.001,0.007417743
M39565,0.001,0.053016115
M39683,0.001,0.019902209
M39478,0.007,0.170149353
M39755,0.001,0.08336909
M39648,0.001,0.37858111
M39439,0.259,0.08884146
M40059,0.001,0.060413799
M39541,0.003,0.080613129
M39633,0.001,0.392467506
M39704,0.011,0.030362444
M39426,0.001,0.007080034
M39881,0.001,0.024771432
M39487,0.001,0.211177194
M39512,0.001,0.210428722
M40045,0.001,0.395871485
M39354,0.001,0.041335352
M39325,0.001,0.144117304
M39588,0.001,0.014776668
M39479,0.001,0.088620078
M39695,0.001,0.012091069
M39895,0.001,0.270482387
M39864,0.001,0.035523733
M39343,0.001,0.213686403
M42528,0.015,0.274293993
M39894,0.015,0.126952392
M39494,0.001,0.211673893
M39506,0.001,0.016954101
M39798,0.001,0.028495648
M42566,0.001,0.389063527
M39531,0.001,0.04578891
M42569,0.001,0.001923665
M39788,0.001,0.022884229
M39572,0.001,0.029398154
M39389,0.027,0.176860586
M39469,0.016,0.379795909
M39715,0.001,0.016653826
M42548,0.008,0.010898277
M39335,0.009,0.016425819
M27784,0.001,0.011486753
M39637,0.001,0.033628581
M39761,0.001,0.074802925
M39448,0.001,0.008882238
M39571,0.001,0.041359385
M39488,0.018,0.176184922
M39657,0.001,0.045791526
M39663,0.001,0.07064866
M39775,0.025,0.174621731
M39789,0.001,0.170883531
M39826,0.992,0.008988419
M39780,0.003,0.207616552
M39698,0.001,0.025478522
M39782,0.734,0.009516589
M39597,0.001,0.000923958
M39750,0.001,0.090112417
M39428,0.001,0.001406226
M39727,0.001,0.024173576
M39599,0.001,0.38869828
M39603,0.001,0.109750282
M39694,0.001,0.384582084
M39458,0.024,0.082637669
M39390,0.001,0.211898127
M39471,0.001,0.064068496
M39722,0.453,0.006416819
M39473,0.131,0.101895645
M39785,0.001,0.207538904
M944,0.001,0.006190151
M39563,0.001,0.009490223
M42538,0.166,0.268782179
M39625,0.001,0.003844952
M42572,0.001,0.004623712
M39540,0.001,0.010566106
M39754,0.001,0.081715203
M39340,0.001,0.034178686
M39645,0.001,0.047982338
M39653,0.001,0.089357802
M42557,0.001,0.006756494
M39876,0.001,0.171582254
M39461,0.001,0.056578121
M39811,0.001,0.041475885
M39454,0.4,0.009578079
M39602,0.001,0.032746067
M42568,0.001,0.008454472
M39846,0.001,0.171324211
M39568,0.001,0.008079177
M39659,0.001,0.013545165
M42529,0.001,0.272623927
M39342,0.001,0.385294301
M39906,0.001,0.280495497
M40062,0.001,0.021304304
M39709,0.001,0.075304649
M42533,0.001,0.03781098
M39763,0.001,0.06905357
M39618,0.003,0.109471431
M39707,0.001,0.032635656
M39877,0.001,0.010979505
M39345,0.001,0.060938362
M39576,0.001,0.037941651
M39795,0.003,0.145840938
M39807,0.001,0.110197699
M39529,0.001,0.064029227
M39547,0.001,0.069924993
M39567,0.022,0.112290933
M39542,0.001,0.070696529
M39427,0.001,0.053131416
M39579,0.021,0.049226832
M39636,0.001,0.027912224
M42534,0.001,0.048439623
M42532,0.087,0.076121326
M42531,0.001,0.099236345
M39852,0.001,0.006182545
M39355,0.001,0.03572949
M39548,0.001,0.384582084
M39865,0.002,0.075528294
M39873,0.005,0.144443403
M39812,0.001,0.04442951
M39445,0.001,0.033663435
M39740,0.117,0.007383152
M39616,0.001,0.021775678
M39855,0.001,0.211283496
M39474,0.001,0.024104543
M42567,0.005,0.144396484
M39766,0.003,0.060618085
M39765,0.001,0.069521136
M39408,0.001,0.143549109
M40051,0.001,0.075622824
M39533,0.001,0.069435108
M39639,0.001,0.050059429
M39772,0.001,0.169503692
M39525,0.001,0.110016908
M39893,0.001,0.037963001
M27785,0.061,0.002901809
M39682,0.318,0.008651383
M39403,0.001,0.006905397
M39438,0.001,0.008446076
M39486,0.001,0.392467506
M40065,0.001,0.145207873
M39794,0.001,0.109405171
M39384,0.001,0.064637073
M39759,0.001,0.023191878
M39845,0.001,0.036499051
M39824,0.001,0.01670213
M39745,0.001,0.032509006
M39350,0.002,0.018663962
M40050,0.25,0.216383403
M42581,0.001,0.380627242
M42556,0.01,0.208853015
M39867,0.001,0.389063527
M42561,0.001,0.392467506
M39520,0.001,0.001887387
M39797,0.038,0.277685092
M39524,0.001,0.023431667
M39511,0.001,0.217398429
M39897,0.001,0.2688831
M39504,0.301,0.129944561
M39358,0.001,0.081494544
M39485,0.001,0.12517987
M42562,0.001,0.379618994
M39642,0.001,0.010852864
M42536,0.001,0.075026269
M42558,0.001,0.026788803
M39553,0.946,0.005223616
M39555,0.001,0.009911455
M39803,0.001,0.037908001
M39501,0.001,0.172788264
M39679,0.001,0.170415873
M39703,0.002,0.043002387
M39393,0.018,0.213686403
M39483,0.001,0.274114796
M40061,0.001,0.145738205
M39863,0.001,0.381097429
M39514,0.001,0.169750094
M27397,0.001,0.047430863
M39509,0.001,0.387800447
M39491,0.001,0.009393469
M39475,0.001,0.002009055
M39562,0.001,0.05620189
M39631,0.029,0.216383403
M39764,0.43,0.001850943
M39784,0.001,0.38151592
M39632,0.001,0.033827213
M40058,0.033,0.127502394
M39489,0.001,0.169750179
M40067,0.001,0.016178439
M39370,0.019,0.098835152
M39583,0.984,0.00710998
M39457,0.001,0.025400957
M39774,0.186,0.175741158
M39613,0.402,0.004908138
M39386,0.001,0.032670038
M39395,0.001,0.01004423
M39341,0.001,0.005290482
M39385,0.001,0.011294281
M39351,0.002,0.014129025
M39690,0.019,0.018795375
M39825,0.001,0.146373771
M39368,0.001,0.081288594
M39431,0.001,0.384582084
M39635,0.001,0.047550114
M39886,0.001,0.013149096
M39498,0.003,0.146625739
M39414,0.001,0.080738744
M39753,0.004,0.209949599
M39806,0.06,0.003639906
M39324,0.001,0.171334647
M39561,0.001,0.041329603
M39752,0.001,0.169490084
M39692,0.003,0.069211668
M39432,0.001,0.001096619
M39500,0.001,0.048526521
M39336,0.001,0.003956081
M39658,0.001,0.145284277
M39667,0.001,0.006571879
M39822,0.001,0.027769284
M39771,0.001,0.031984815
M39870,0.001,0.069344699
M39373,0.002,0.004585243
M39833,0.039,0.21133748
M39577,0.001,0.007864046
M39878,0.001,0.109641276
M39850,0.001,0.03494446
M39508,0.001,0.028859426
M39371,0.002,0.213810246
M39468,0.001,0.089307032
M39363,0.001,0.0314548
M39710,0.001,0.026811302
M39767,0.001,0.280495497
M39352,0.001,0.2705445
M39429,0.001,0.004543654
M39831,0.001,0.070479932
M39738,0.001,0.035140282
M39573,0.001,0.109618358
M39522,0.001,0.059831377
M39773,0.001,0.031814219
M39554,0.001,0.023056365
M42554,0.001,0.050392922
M39333,0.001,0.035196187
M39699,0.001,0.169662378
M39407,0.001,0.098528135
M39377,0.002,0.045387475
M39337,0.001,0.019618879
hsa00040,0.004,0.090524579
hsa00053,0.002,0.147006836
M39791,0.355,0.012866135
hsa00062,0.001,0.070207626
M39859,0.001,0.098138175
hsa00061,0.001,0.064238764
hsa00120,0.015,0.171334647
M39718,0.001,0.007732456
hsa00052,0.001,0.03385612
hsa00130,0.001,0.274874687
hsa00100,0.001,0.14428648
hsa00232,0.001,0.392467506
M40046,0.009,0.01153657
hsa00220,0.001,0.074208661
M39805,0.001,0.008677401
hsa00051,0.001,0.04142055
hsa00140,0.001,0.025350406
hsa00030,0.001,0.029375467
hsa00340,0.008,0.089815453
M39456,0.001,0.019517775
M39746,0.001,0.004732954
hsa00360,0.001,0.211113246
hsa00250,0.001,0.025457047
hsa00350,0.001,0.050880064
hsa00260,0.001,0.019103882
hsa00430,0.001,0.390226785
hsa00440,0.001,0.384582084
hsa00450,0.001,0.099611071
hsa00330,0.001,0.01887311
hsa00410,0.001,0.045599425
hsa00380,0.001,0.02194863
hsa00470,0.001,0.392467506
M39549,0.001,0.068903494
M39721,0.001,0.007733413
hsa00511,0.001,0.110196122
hsa00512,0.002,0.110992084
hsa00515,0.001,0.271688268
M39452,0.001,0.010827054
hsa00514,0.001,0.033249132
hsa00531,0.001,0.088840904
hsa00500,0.001,0.056257741
hsa00533,0.014,0.211113246
hsa00532,0.023,0.2077397
hsa00270,0.001,0.011209109
hsa00534,0.001,0.088224219
hsa00513,0.001,0.032615322
hsa00591,0.001,0.268322653
hsa00563,0.001,0.170376595
hsa00592,0.001,0.172897838
hsa00601,0.001,0.37858111
hsa00604,0.001,0.392467506
hsa00603,0.001,0.389063527
M26975,0.001,0.267512151
hsa00590,0.001,0.039742439
M39669,0.001,0.008154782
hsa00510,0.001,0.013714278
M39601,0.001,0.034944968
hsa00630,0.001,0.039628325
hsa00730,0.271,0.127415584
hsa00740,0.001,0.273383818
hsa00750,0.001,0.386822806
hsa00650,0.001,0.069358431
hsa00770,0.001,0.09962732
hsa00785,0.001,0.389063527
M39834,0.001,0.009030084
hsa00565,0.001,0.056557694
hsa00520,0.001,0.011651027
hsa00790,0.001,0.069775745
M39650,0.001,0.002533598
hsa00910,0.001,0.174621731
hsa00561,0.001,0.022881801
hsa00900,0.001,0.064201258
hsa00310,0.001,0.007450589
hsa00860,0.001,0.039764894
hsa00920,0.002,0.171476179
hsa00640,0.001,0.019862382
hsa02010,0.124,0.052342981
hsa00830,0.001,0.023556796
hsa01040,0.001,0.053354399
M39380,0.884,0.005739416
hsa00670,0.041,0.169754149
M42547,0.001,0.002585621
hsa00970,0.001,0.059909771
M39732,0.001,0.006101691
M39387,0.001,0.004732152
hsa00760,0.048,0.010113642
hsa00071,0.001,0.019982451
hsa00983,0.001,0.013095196
hsa00600,0.001,0.053062074
hsa03060,0.007,0.05980339
hsa00620,0.001,0.009399468
hsa03050,0.456,0.378909695
M39684,0.001,0.01415753
hsa03450,0.001,0.379652244
hsa00982,0.001,0.04589423
hsa03430,0.001,0.169903104
hsa00980,0.99,0.028875961
M27753,0.5,0.013702824
hsa04061,0.001,0.056608408
hsa03410,0.001,0.037882008
M42580,0.001,0.006058152
hsa00240,0.001,0.004777831
hsa03440,0.001,0.056262331
hsa00020,0.001,0.088574834
hsa00280,0.716,0.002481269
hsa04060,0.001,0.014936086
hsa04080,0.001,0.040092526
hsa03320,0.614,0.007702672
hsa04015,0.001,0.00160824
hsa04014,0.02,0.001565437
M39678,0.001,0.007031406
hsa04122,0.001,0.387226297
hsa00010,0.002,0.017970213
hsa04110,0.001,0.002383313
hsa03008,0.002,0.010818529
M39434,0.001,0.003841169
hsa03460,0.001,0.01994706
hsa03040,0.001,0.654274383
hsa00564,0.001,0.006582058
hsa04062,0.02,0.002912986
hsa04142,0.001,0.003046193
hsa04120,0.001,0.002366357
hsa00230,0.001,0.004336218
hsa04010,0.001,0.000923856
M39662,0.001,0.001890713
hsa04115,0.982,0.018495731
hsa03020,0.001,0.109671387
M39495,1,0.21133748
hsa04145,0.001,0.003238802
hsa04020,0.001,0.002432966
hsa04216,0.001,0.029864384
hsa03018,0.001,0.004679027
hsa04022,0.001,0.001855101
hsa04136,0.001,0.05040664
hsa04215,0.001,0.033660398
M39725,0.001,0.003084961
hsa04340,0.001,0.024353898
hsa04210,0.001,0.003646744
hsa04260,0.001,0.046075997
hsa04140,0.03,0.002080254
hsa04330,0.001,0.024071993
hsa00480,0.001,0.032755742
hsa04218,0.02,0.002212072
hsa04150,0.001,0.00749684
hsa04141,0.001,0.000991086
hsa04392,0.001,0.050246847
hsa00562,0.001,0.008610473
hsa04066,0.001,0.002824068
hsa04350,0.001,0.010137312
hsa04024,0.001,0.002456356
hsa04217,0.001,0.003750282
hsa04530,0.001,0.001021523
hsa04360,0.001,0.000992189
hsa04614,0.017,0.041444725
hsa04213,0.001,0.008071028
hsa04137,0.001,0.007758168
hsa04512,0.01,0.035015878
hsa03015,0.001,0.015355528
hsa04621,0.001,0.001079985
hsa04064,0.001,0.006778228
hsa04612,0.001,0.017705
hsa04261,0.001,0.003212621
hsa00190,0.001,0.050009935
hsa04012,0.001,0.015798985
M39417,0.79,0.390226785
hsa04514,0.003,0.006778912
hsa04623,0.001,0.037853822
hsa04270,0.001,0.002397151
hsa04071,0.001,0.004160422
hsa04370,0.001,0.017942687
hsa03030,0.001,0.109603455
hsa04540,0.001,0.004726269
hsa04672,0.001,0.100938378
hsa04310,0.001,0.002579241
hsa04640,0.001,0.01834302
M39423,0.001,0.00744599
hsa04072,0.001,0.003286695
hsa04070,0.989,0.011546485
hsa04710,0.001,0.056218275
hsa04211,0.001,0.007036072
hsa04520,0.001,0.008305197
hsa04152,0.003,0.002963922
hsa04114,0.001,0.002526668
hsa04721,0.001,0.013122483
hsa04658,0.001,0.008360532
hsa04550,0.001,0.014391395
hsa04740,0.001,0.057331959
hsa04742,0.001,0.125176521
hsa04130,0.001,0.380502789
hsa04744,1,0.280495497
hsa04613,0.001,0.002094244
hsa04622,0.039,0.007502649
hsa04380,0.001,0.002146368
hsa04610,0.001,0.001754054
hsa04510,0.001,0.003083589
hsa03022,0.001,0.074827439
hsa04911,0.001,0.015151052
hsa04913,0.001,0.05445454
hsa04390,0.001,0.001414333
hsa04657,0.028,0.007388188
hsa04910,0.001,0.002154334
hsa04611,0.001,0.00180776
hsa04068,0.001,0.005394733
hsa04720,0.001,0.004631129
hsa04918,0.001,0.014261697
hsa04750,0.001,0.004178125
hsa04727,0.001,0.050783586
hsa04659,0.001,0.006099187
hsa04923,0.001,0.041511057
hsa04730,0.001,0.010223199
M39847,0.001,0.088598307
hsa04625,0.001,0.00391082
hsa04927,0.001,0.031688713
hsa04924,0.001,0.017037079
hsa04930,0.001,0.064351132
hsa04920,0.001,0.008381118
hsa04650,0.001,0.007306818
hsa04146,0.001,0.032707046
hsa04666,0.001,0.002813275
hsa04940,0.001,0.145658637
hsa04960,0.001,0.074871399
hsa04964,0.001,0.100153397
hsa04925,0.002,0.007518043
hsa04916,0.001,0.007369772
hsa04630,0.001,0.015802823
hsa04962,0.001,0.050392922
hsa04961,0.001,0.022470458
hsa04966,0.001,0.211783298
hsa04973,0.001,0.070009231
hsa04975,0.001,0.075546536
hsa04976,0.001,0.065613646
hsa04977,0.002,0.128747693
hsa04929,0.001,0.020348639
hsa04371,0.001,0.003007903
hsa04978,0.001,0.034248258
hsa04972,0.001,0.014836018
hsa04970,0.001,0.00995347
hsa05030,0.001,0.060394632
hsa04979,0.001,0.021385935
hsa05017,0.02,0.004850232
hsa04934,0.001,0.003973135
hsa05031,0.001,0.011658021
hsa04971,0.001,0.008453197
hsa04922,0.001,0.003701076
hsa04810,0.001,0.001474298
hsa04928,0.001,0.004161546
hsa04726,0.001,0.022428984
hsa04974,0.998,0.032090354
hsa04662,0.001,0.005944189
hsa05110,0.001,0.038382545
hsa04670,0.002,0.001951755
hsa05143,0.001,0.07574929
hsa04620,0.001,0.004327211
hsa05133,0.001,0.012465629
hsa05144,0.001,0.021080634
hsa05134,0.001,0.011704115
hsa05120,0.001,0.016121979
hsa04713,0.001,0.00877501
hsa05152,0.001,0.001780696
hsa05150,0.001,0.015940525
hsa04724,0.001,0.015850012
hsa04668,0.001,0.004116933
M725,1,Inf
hsa05135,0.001,0.002023103
hsa05146,0.001,0.009124597
hsa04931,0.001,0.002195339
hsa05032,0.001,0.02767907
hsa04914,0.001,0.007257968
hsa05140,0.001,0.008954367
hsa05202,0.001,0.001834339
hsa05164,0.03,0.002326268
hsa05168,0.001,0.001842054
hsa05130,0.001,0.001401312
hsa04664,0.001,0.056722382
hsa05160,0.001,0.002187525
hsa05204,0.001,0.048287939
hsa05034,0.007,0.007402073
hsa05166,0.001,0.001243061
hsa05131,0.001,0.000942877
hsa03013,0.001,0.004773501
hsa05207,0.05,0.005048148
hsa05216,0.001,0.028690129
hsa05206,0.99,0.004111747
hsa04936,0.001,0.002935129
hsa04728,0.001,0.002840182
hsa05169,0.001,0.001131826
hsa05203,0.001,0.000924181
hsa05217,0.001,0.050701254
hsa04912,0.001,0.003414518
hsa05161,0.09,0.001409429
hsa05142,0.001,0.00468234
hsa04932,0.001,0.003638792
hsa04723,0.001,0.111108817
hsa05310,0.001,0.212402068
hsa05219,0.001,0.022907035
hsa05320,0.001,0.125419718
hsa05170,0.001,0.00099467
hsa04919,0.001,0.005955034
hsa05225,0.001,0.003706482
hsa04921,0.001,0.001315184
hsa05321,0.001,0.043441549
hsa05163,0.001,0.001096714
hsa05322,0.001,0.024320674
hsa05340,0.001,0.065022283
hsa05332,0.001,0.20916231
hsa05330,0.001,0.144011411
hsa05205,0.05,0.001355843
hsa05167,0.001,0.001748554
hsa05323,0.001,0.024843716
hsa05416,0.001,0.017171482
hsa03420,0.001,0.088598307
hsa05145,0.001,0.003633341
hsa05418,0.001,0.001847274
hsa05213,0.001,0.050166158
hsa05100,0.001,0.005005908
hsa05410,0.001,0.014199518
hsa04660,0.001,0.003364281
hsa05412,0.001,0.010270213
hsa04917,1,0.003945869
hsa04915,0.001,0.00234249
hsa05414,0.001,0.014859847
hsa05221,0.001,0.010218445
hsa05214,0.001,0.028517268
hsa05218,0.509,0.005958924
hsa05222,0.001,0.008856896
hsa04933,0.001,0.00634739
hsa04725,0.001,0.009992327
hsa05211,0.001,0.017732366
hsa05223,0.001,0.026950032
hsa05230,0.001,0.012073769
hsa05210,0.001,0.030372023
hsa04714,0.08,0.003376193
hsa05212,0.001,0.009995355
hsa05220,0.001,0.012938591
hsa05417,0.001,0.000923385
hsa05231,0.105,0.00817292
hsa04935,0.001,0.003390788
hsa05224,0.001,0.045262761
hsa05215,0.001,0.010569912
hsa05208,0.001,0.002440719
hsa05226,0.001,0.012578805
hsa05235,0.001,0.006096191
hsa04722,0.001,0.002599031
hsa05162,0.001,0.00239107
hsa05415,0.001,0.001850747
hsa04926,0.001,0.005386962
M747,0.001,0.210706156
M27398,0.001,0.124641417
M39406,0.74,0.021319577
M39436,0.001,0.056108357
M4669,0.001,0.00346905
M27181,0.51,0.005754973
M27876,0.03,0.030158054
hsa03010,1,Inf
M29813,0.862,0.110163882
hsa05171,0.002,0.001753159
"M27446",1,Inf
